Date,Territory,Region,Category,Product,Value,Volume,Customer_Segment
07-05-2025,Bangalore,North,D,P2,14827,81,Retail
04-06-2025,Chennai,North,E,P2,78524,232,Wholesale
21-01-2026,Bangalore,North,D,P1,96321,398,Online
19-04-2026,Bangalore,North,D,P4,92789,31,Wholesale
30-09-2025,Chennai,South,D,P4,6977,249,Retail
14-04-2025,Chennai,West,B,P1,34369,197,Online
21-02-2026,Mumbai,North,D,P2,89104,111,Retail
28-01-2026,Delhi,North,D,P3,40886,194,Wholesale
26-10-2025,Mumbai,West,C,P1,97858,316,Retail
03-09-2025,Delhi,West,B,P4,53664,359,Retail
25-06-2025,Delhi,West,D,P6,57790,77,Retail
08-02-2025,Mumbai,West,A,P4,62973,20,Retail
22-04-2026,Mumbai,West,D,P1,7793,11,Wholesale
19-06-2025,Delhi,South,A,P2,58284,462,Retail
04-09-2025,Delhi,West,E,P5,43033,362,Retail
26-01-2025,Delhi,South,E,P3,84555,132,Retail
21-12-2025,Bangalore,West,B,P5,58615,180,Retail
02-11-2025,Delhi,West,B,P3,72647,47,Retail
13-02-2026,Chennai,North,E,P5,25458,122,Retail
12-02-2026,Chennai,North,B,P5,70478,451,Wholesale
13-01-2025,Chennai,North,A,P3,76234,139,Retail
12-11-2025,Mumbai,North,A,P6,57259,372,Wholesale
26-01-2026,Mumbai,North,C,P3,72126,50,Retail
09-11-2025,Mumbai,North,B,P4,13610,217,Wholesale
05-02-2025,Delhi,West,B,P2,66728,407,Online
22-06-2025,Chennai,West,C,P2,99811,209,Wholesale
20-01-2025,Delhi,North,D,P4,65800,446,Online
17-11-2025,Bangalore,North,A,P6,41246,53,Online
21-09-2025,Bangalore,North,D,P5,70535,351,Wholesale
04-02-2026,Mumbai,West,C,P6,57876,142,Online
22-05-2025,Bangalore,North,B,P6,40198,303,Online
05-04-2026,Chennai,North,D,P3,20924,18,Online
06-01-2026,Bangalore,West,B,P1,2658,323,Retail
16-04-2026,Mumbai,West,C,P5,3135,109,Retail
23-05-2025,Delhi,South,E,P2,29809,227,Wholesale
02-04-2025,Bangalore,North,B,P3,39661,253,Wholesale
20-12-2025,Chennai,West,D,P4,53955,103,Retail
18-11-2025,Chennai,South,D,P6,82536,467,Wholesale
15-10-2025,Chennai,West,C,P5,37601,407,Wholesale
03-08-2025,Delhi,South,D,P1,32598,95,Retail
23-03-2026,Chennai,South,A,P5,80211,444,Retail
08-12-2025,Mumbai,North,B,P4,52017,187,Retail
20-02-2025,Mumbai,North,A,P1,12165,344,Retail
02-06-2025,Chennai,South,C,P5,10038,50,Online
05-07-2025,Bangalore,North,A,P4,14773,189,Retail
04-03-2025,Chennai,West,A,P5,36671,145,Retail
09-07-2025,Mumbai,West,B,P3,71718,124,Retail
05-05-2025,Mumbai,South,B,P5,75825,54,Retail
30-05-2025,Mumbai,South,E,P6,6593,347,Retail
10-11-2025,Bangalore,West,A,P4,32101,265,Online
27-02-2025,Bangalore,West,B,P2,53243,160,Retail
08-12-2025,Bangalore,South,A,P4,10244,462,Online
01-11-2025,Mumbai,West,A,P5,3753,278,Online
29-06-2025,Delhi,West,C,P3,35497,296,Online
19-06-2025,Chennai,South,C,P2,38685,334,Wholesale
22-11-2025,Chennai,North,A,P6,4928,357,Online
28-09-2025,Mumbai,West,C,P4,67833,248,Retail
23-02-2025,Bangalore,North,B,P2,76500,308,Retail
20-03-2026,Delhi,North,A,P3,35055,462,Wholesale
11-04-2025,Delhi,West,C,P6,65237,156,Retail
21-09-2025,Bangalore,North,B,P1,24602,428,Online
22-02-2025,Chennai,South,A,P2,32863,438,Online
01-03-2025,Chennai,West,A,P4,40780,360,Online
18-04-2025,Delhi,West,C,P3,53689,225,Online
05-01-2025,Delhi,North,B,P4,44657,304,Wholesale
13-04-2025,Bangalore,West,A,P3,80503,22,Online
15-07-2025,Chennai,West,A,P4,58976,360,Retail
19-09-2025,Delhi,North,E,P3,25113,229,Retail
31-12-2025,Chennai,North,A,P5,45777,163,Online
25-04-2026,Delhi,West,E,P4,30237,301,Wholesale
07-01-2026,Bangalore,West,E,P3,97043,284,Wholesale
16-12-2025,Chennai,South,B,P1,87340,485,Online
16-02-2025,Delhi,South,D,P3,66758,67,Online
21-12-2025,Delhi,West,E,P1,22267,86,Online
07-11-2025,Delhi,West,B,P6,99342,494,Retail
28-02-2026,Delhi,South,C,P2,60138,38,Retail
04-11-2025,Bangalore,North,E,P3,34538,181,Wholesale
24-05-2025,Chennai,West,D,P2,12166,103,Retail
26-09-2025,Chennai,South,C,P2,4334,87,Wholesale
05-01-2026,Mumbai,South,E,P5,39298,6,Wholesale
04-05-2025,Chennai,West,E,P6,63449,142,Wholesale
16-04-2025,Mumbai,West,D,P3,59048,470,Retail
07-06-2025,Delhi,South,A,P5,13869,36,Retail
27-05-2025,Bangalore,West,D,P6,88507,468,Wholesale
25-05-2025,Bangalore,North,B,P5,54355,307,Wholesale
30-04-2025,Delhi,West,B,P2,34978,490,Online
15-11-2025,Mumbai,South,D,P4,7401,343,Wholesale
02-10-2025,Delhi,South,D,P2,34531,77,Wholesale
02-04-2025,Bangalore,West,D,P6,50070,44,Online
27-02-2025,Bangalore,South,D,P6,66887,238,Wholesale
15-03-2026,Chennai,North,D,P2,31202,45,Retail
12-12-2025,Mumbai,West,E,P6,75003,371,Retail
17-08-2025,Chennai,West,C,P1,37323,457,Wholesale
19-04-2026,Bangalore,South,B,P4,75010,112,Online
27-04-2025,Bangalore,North,B,P2,53819,425,Online
14-11-2025,Chennai,West,C,P4,44794,262,Retail
06-10-2025,Chennai,South,D,P1,10910,110,Retail
07-05-2025,Bangalore,West,C,P4,34086,348,Online
28-01-2026,Chennai,North,D,P3,90642,391,Wholesale
31-01-2026,Chennai,South,B,P1,95675,211,Wholesale
09-05-2025,Mumbai,West,A,P4,5470,351,Wholesale
27-02-2025,Bangalore,South,B,P5,45747,227,Wholesale
02-05-2025,Delhi,South,B,P4,64087,349,Online
01-01-2025,Mumbai,North,A,P1,94373,47,Online
27-08-2025,Delhi,North,C,P5,96305,492,Online
17-10-2025,Chennai,West,E,P6,51676,417,Wholesale
06-04-2025,Chennai,South,D,P4,35494,363,Wholesale
06-05-2025,Delhi,South,D,P4,73331,22,Retail
28-04-2025,Chennai,South,B,P1,7758,67,Online
17-02-2025,Chennai,West,A,P5,5809,241,Online
30-03-2025,Mumbai,North,B,P5,34007,205,Wholesale
25-08-2025,Delhi,North,B,P4,17994,104,Wholesale
08-01-2026,Mumbai,South,C,P6,13523,13,Wholesale
20-01-2026,Delhi,West,D,P3,98511,488,Wholesale
29-09-2025,Mumbai,South,E,P1,83148,488,Online
08-07-2025,Bangalore,North,A,P1,71544,312,Wholesale
11-07-2025,Bangalore,South,E,P2,26884,77,Retail
23-03-2026,Delhi,South,A,P5,94401,12,Wholesale
10-03-2025,Bangalore,South,D,P5,67888,5,Retail
05-10-2025,Mumbai,North,C,P2,86170,205,Retail
15-12-2025,Delhi,West,E,P4,64614,439,Wholesale
04-09-2025,Bangalore,South,A,P4,64435,127,Wholesale
27-03-2026,Bangalore,North,B,P1,61650,332,Retail
17-03-2025,Delhi,South,D,P4,30920,499,Wholesale
03-06-2025,Bangalore,West,C,P3,67271,330,Retail
24-05-2025,Bangalore,South,B,P3,86322,253,Retail
11-03-2026,Delhi,West,C,P3,66532,15,Wholesale
27-03-2025,Bangalore,North,A,P2,62468,66,Retail
04-07-2025,Bangalore,West,B,P6,48290,294,Retail
12-10-2025,Bangalore,West,C,P3,23279,208,Retail
07-04-2026,Bangalore,North,D,P2,45824,225,Online
08-08-2025,Chennai,West,E,P1,76924,98,Wholesale
10-03-2025,Delhi,West,E,P1,4363,55,Wholesale
16-02-2025,Chennai,North,B,P6,94916,217,Online
04-04-2025,Chennai,West,D,P3,67713,439,Retail
26-08-2025,Mumbai,West,D,P2,92939,303,Online
22-03-2026,Chennai,South,C,P3,69581,218,Retail
29-03-2026,Chennai,West,B,P6,42435,240,Wholesale
23-07-2025,Mumbai,West,D,P6,29328,104,Wholesale
04-02-2026,Bangalore,West,C,P4,99634,270,Wholesale
06-08-2025,Bangalore,North,D,P2,88979,490,Retail
19-04-2026,Chennai,West,B,P2,67003,143,Online
08-03-2026,Mumbai,North,D,P2,19135,163,Online
07-12-2025,Bangalore,North,D,P2,83606,486,Online
08-02-2025,Mumbai,West,D,P4,5264,159,Retail
10-04-2025,Delhi,West,E,P3,57588,418,Wholesale
16-10-2025,Delhi,West,A,P1,27297,201,Wholesale
11-09-2025,Delhi,West,B,P6,74665,263,Wholesale
10-08-2025,Delhi,West,E,P5,98616,499,Wholesale
23-12-2025,Chennai,West,A,P5,92889,294,Online
23-01-2025,Delhi,West,D,P2,69793,383,Wholesale
07-09-2025,Delhi,North,D,P2,73410,385,Wholesale
10-01-2025,Mumbai,South,E,P1,59725,215,Wholesale
03-09-2025,Bangalore,North,C,P5,6441,14,Wholesale
21-11-2025,Mumbai,West,B,P2,74981,281,Retail
10-04-2025,Chennai,South,A,P6,62600,117,Retail
17-10-2025,Delhi,South,D,P6,96053,392,Online
29-06-2025,Bangalore,West,B,P4,1026,424,Wholesale
11-08-2025,Bangalore,West,D,P5,32025,262,Retail
29-01-2026,Delhi,North,D,P4,11595,335,Online
07-09-2025,Delhi,South,D,P1,34754,499,Retail
27-05-2025,Chennai,South,B,P1,18997,20,Online
18-03-2026,Chennai,West,E,P5,61878,81,Online
06-04-2025,Delhi,West,B,P6,75906,96,Wholesale
14-09-2025,Delhi,South,B,P3,75423,187,Online
21-11-2025,Delhi,South,C,P5,16353,134,Wholesale
04-01-2025,Delhi,West,C,P4,82786,167,Wholesale
16-01-2025,Bangalore,West,E,P3,79151,476,Wholesale
07-10-2025,Chennai,West,C,P4,7612,138,Online
02-12-2025,Delhi,North,E,P4,80521,137,Online
04-09-2025,Delhi,North,D,P4,53528,229,Online
15-09-2025,Bangalore,West,D,P2,19139,162,Wholesale
21-04-2026,Mumbai,North,B,P3,30399,205,Online
19-01-2026,Delhi,South,D,P2,42616,311,Retail
09-06-2025,Bangalore,South,C,P2,2272,331,Wholesale
20-04-2026,Bangalore,West,A,P4,44379,75,Retail
06-12-2025,Mumbai,South,B,P1,57063,350,Online
01-06-2025,Chennai,South,E,P6,5005,476,Retail
31-01-2026,Chennai,South,D,P5,83944,215,Retail
27-06-2025,Chennai,South,B,P1,48781,189,Retail
12-06-2025,Delhi,South,B,P4,85505,315,Wholesale
15-01-2026,Chennai,North,B,P5,73900,207,Online
02-02-2025,Delhi,North,D,P6,43691,366,Wholesale
21-02-2026,Delhi,West,E,P5,23380,117,Online
21-03-2026,Bangalore,South,B,P6,91739,267,Wholesale
28-06-2025,Chennai,North,B,P4,97313,13,Retail
03-03-2026,Chennai,North,B,P2,31741,318,Retail
11-04-2025,Chennai,North,D,P5,31127,476,Wholesale
25-09-2025,Delhi,South,C,P6,1268,370,Retail
19-11-2025,Delhi,North,E,P5,62398,71,Retail
06-03-2025,Chennai,West,B,P5,85576,95,Online
21-02-2026,Delhi,West,B,P5,66033,241,Online
17-06-2025,Delhi,South,B,P3,24825,363,Wholesale
26-11-2025,Mumbai,West,D,P2,58398,22,Online
12-02-2025,Mumbai,North,C,P3,88962,38,Wholesale
13-02-2025,Chennai,South,B,P3,95007,142,Wholesale
12-10-2025,Chennai,West,B,P6,73247,262,Online
01-02-2026,Mumbai,South,D,P4,29208,238,Wholesale
12-01-2025,Delhi,North,E,P2,62929,31,Retail
05-04-2025,Delhi,West,E,P1,43753,381,Retail
29-10-2025,Bangalore,North,C,P2,25507,51,Retail
21-01-2026,Chennai,West,E,P1,23611,387,Wholesale
10-09-2025,Chennai,South,B,P6,85261,401,Online
30-08-2025,Chennai,West,D,P6,82026,20,Wholesale
04-02-2025,Bangalore,West,B,P5,41923,135,Retail
03-08-2025,Bangalore,West,B,P6,58810,401,Retail
03-12-2025,Delhi,South,C,P1,64354,314,Retail
31-03-2025,Mumbai,West,E,P1,61843,490,Online
21-09-2025,Mumbai,North,E,P6,68966,242,Retail
03-04-2025,Mumbai,South,E,P1,61182,474,Wholesale
14-02-2026,Delhi,South,B,P5,31235,498,Retail
03-04-2026,Mumbai,North,D,P5,96578,117,Online
31-03-2025,Bangalore,South,D,P3,21639,155,Wholesale
22-02-2026,Bangalore,West,B,P1,40141,13,Retail
25-04-2025,Chennai,South,A,P2,8371,488,Online
15-04-2025,Mumbai,North,B,P4,97787,5,Online
26-01-2026,Bangalore,South,E,P3,93549,65,Retail
15-07-2025,Chennai,North,B,P1,19178,145,Online
10-11-2025,Mumbai,South,A,P3,45034,165,Retail
24-04-2025,Mumbai,North,B,P6,64816,400,Wholesale
16-03-2025,Bangalore,South,E,P6,61323,146,Wholesale
17-02-2026,Chennai,West,C,P6,67367,348,Online
11-01-2026,Chennai,North,D,P1,56691,259,Wholesale
24-02-2026,Bangalore,North,A,P1,32421,402,Retail
05-08-2025,Bangalore,South,C,P3,17665,425,Wholesale
04-10-2025,Bangalore,South,D,P1,61591,245,Wholesale
06-09-2025,Mumbai,South,C,P1,21041,128,Retail
13-06-2025,Bangalore,West,B,P4,53779,222,Retail
29-01-2026,Bangalore,South,B,P2,58482,224,Online
23-12-2025,Delhi,North,D,P5,39866,78,Retail
02-04-2026,Bangalore,South,D,P4,87468,17,Retail
12-02-2026,Bangalore,West,B,P5,8447,83,Wholesale
11-07-2025,Mumbai,South,B,P5,26826,317,Retail
15-08-2025,Chennai,South,D,P2,89667,175,Retail
26-06-2025,Mumbai,North,D,P4,42490,328,Wholesale
09-04-2025,Delhi,South,D,P1,92845,68,Online
05-02-2025,Bangalore,West,E,P2,99412,408,Retail
11-04-2026,Bangalore,South,E,P1,91086,349,Wholesale
06-04-2025,Bangalore,South,B,P1,50650,431,Online
01-06-2025,Bangalore,North,E,P6,44064,497,Online
31-05-2025,Bangalore,South,A,P1,92230,312,Online
09-07-2025,Bangalore,North,B,P1,79457,383,Online
12-08-2025,Delhi,North,A,P4,64422,331,Wholesale
06-02-2025,Bangalore,South,C,P5,15589,332,Online
25-09-2025,Bangalore,North,A,P5,27768,142,Wholesale
04-01-2026,Bangalore,North,C,P4,50009,327,Online
02-07-2025,Delhi,South,A,P5,52982,67,Wholesale
13-01-2025,Bangalore,South,C,P6,53669,224,Online
06-10-2025,Delhi,West,C,P2,98951,139,Wholesale
05-08-2025,Mumbai,West,B,P1,64655,258,Retail
21-12-2025,Bangalore,North,D,P1,40050,273,Retail
27-12-2025,Chennai,North,D,P6,77153,170,Wholesale
13-10-2025,Delhi,South,B,P1,50420,314,Online
30-09-2025,Mumbai,West,C,P3,75064,125,Retail
04-01-2026,Delhi,West,D,P2,45784,279,Retail
03-03-2025,Delhi,South,D,P3,81337,33,Wholesale
25-03-2025,Mumbai,South,A,P4,39043,214,Wholesale
03-01-2026,Bangalore,South,E,P3,16279,301,Wholesale
05-08-2025,Bangalore,South,B,P5,12702,78,Wholesale
08-12-2025,Delhi,West,E,P5,39691,305,Wholesale
01-02-2026,Mumbai,South,C,P2,4824,106,Retail
06-07-2025,Bangalore,South,A,P3,34959,20,Wholesale
19-01-2025,Delhi,West,D,P3,15938,111,Online
26-06-2025,Chennai,South,A,P1,80079,181,Wholesale
10-04-2025,Mumbai,West,B,P2,50504,145,Online
31-01-2026,Chennai,West,C,P1,69097,365,Retail
21-03-2026,Chennai,South,A,P2,50356,136,Retail
21-08-2025,Delhi,South,A,P2,37097,263,Wholesale
07-02-2026,Mumbai,North,A,P3,51938,241,Retail
17-03-2025,Bangalore,North,D,P6,68967,165,Retail
22-09-2025,Bangalore,West,C,P1,53580,484,Online
31-03-2026,Delhi,West,D,P4,85292,305,Retail
11-10-2025,Bangalore,North,A,P1,3117,452,Wholesale
25-07-2025,Bangalore,West,D,P4,1561,30,Retail
11-08-2025,Chennai,North,D,P5,5271,308,Retail
19-01-2026,Chennai,South,B,P2,7654,310,Online
21-02-2025,Mumbai,South,E,P1,16511,52,Online
05-12-2025,Chennai,South,E,P2,59064,85,Wholesale
02-01-2026,Bangalore,West,B,P6,99696,363,Retail
24-05-2025,Mumbai,South,B,P1,34012,170,Retail
08-01-2026,Mumbai,West,D,P5,28769,155,Online
10-03-2025,Delhi,South,D,P1,45199,259,Retail
09-04-2025,Chennai,West,C,P5,22415,351,Online
31-01-2026,Mumbai,West,E,P2,9321,16,Wholesale
25-01-2025,Bangalore,North,D,P3,24112,205,Online
12-03-2026,Mumbai,North,C,P6,13165,71,Wholesale
14-01-2026,Mumbai,North,E,P4,27258,459,Retail
14-04-2026,Delhi,West,C,P2,54856,243,Retail
22-02-2025,Bangalore,North,C,P6,41824,117,Online
31-05-2025,Bangalore,North,B,P6,63112,98,Wholesale
24-05-2025,Chennai,North,A,P3,97116,42,Online
26-02-2025,Bangalore,West,A,P2,79327,459,Retail
08-02-2025,Mumbai,West,A,P2,87764,122,Online
19-04-2025,Bangalore,North,C,P1,19236,224,Retail
30-06-2025,Bangalore,North,D,P5,11781,440,Online
11-02-2025,Mumbai,West,A,P5,8142,109,Wholesale
05-07-2025,Delhi,West,D,P1,96348,289,Wholesale
27-02-2026,Chennai,North,E,P1,24741,29,Wholesale
02-02-2026,Chennai,North,A,P2,87913,114,Online
11-08-2025,Delhi,North,C,P5,7146,351,Retail
02-05-2025,Mumbai,West,B,P2,83821,347,Online
13-05-2025,Chennai,North,C,P3,41859,359,Retail
12-06-2025,Delhi,West,D,P3,67892,318,Wholesale
03-08-2025,Delhi,South,E,P1,35131,231,Wholesale
09-08-2025,Delhi,North,C,P5,92006,194,Online
23-08-2025,Chennai,South,B,P3,96035,8,Retail
27-11-2025,Chennai,West,B,P5,53638,43,Retail
26-05-2025,Chennai,South,E,P5,94756,113,Retail
27-08-2025,Chennai,North,A,P4,73968,431,Online
17-03-2025,Bangalore,South,C,P3,84893,268,Retail
09-01-2025,Delhi,South,C,P3,26694,340,Online
15-03-2025,Bangalore,South,B,P2,65067,40,Wholesale
18-03-2026,Delhi,West,D,P2,5336,5,Wholesale
05-02-2026,Chennai,North,C,P6,52948,440,Wholesale
10-09-2025,Chennai,West,B,P5,28038,488,Wholesale
18-08-2025,Bangalore,South,D,P1,93380,313,Online
07-01-2025,Mumbai,South,A,P2,16036,461,Online
23-06-2025,Chennai,West,A,P2,79887,110,Online
21-05-2025,Mumbai,West,B,P6,98410,366,Wholesale
17-06-2025,Delhi,South,B,P6,81561,257,Wholesale
19-06-2025,Bangalore,North,A,P5,24680,161,Retail
28-01-2026,Mumbai,West,B,P6,10735,188,Online
10-03-2026,Mumbai,South,E,P3,82725,73,Retail
10-10-2025,Chennai,South,C,P2,27815,231,Wholesale
02-05-2025,Mumbai,North,E,P1,83344,361,Retail
13-07-2025,Mumbai,South,D,P5,12050,34,Wholesale
05-01-2025,Delhi,West,B,P3,86216,72,Retail
29-01-2025,Bangalore,South,B,P4,12993,289,Online
14-06-2025,Chennai,South,D,P1,76265,484,Wholesale
26-02-2026,Chennai,South,C,P6,78115,56,Online
05-12-2025,Mumbai,South,A,P3,84120,76,Online
16-05-2025,Delhi,North,E,P5,41028,356,Retail
31-12-2025,Mumbai,West,C,P4,56292,83,Wholesale
17-11-2025,Mumbai,South,A,P6,32325,231,Retail
08-12-2025,Chennai,West,A,P6,75161,149,Online
25-05-2025,Mumbai,North,B,P1,39401,481,Wholesale
23-11-2025,Mumbai,West,D,P2,34436,491,Retail
05-08-2025,Delhi,North,B,P2,93025,196,Online
28-10-2025,Chennai,West,D,P1,8068,388,Online
12-05-2025,Bangalore,West,B,P2,64567,236,Retail
19-10-2025,Delhi,South,E,P5,71002,177,Online
11-03-2025,Delhi,West,B,P1,43078,11,Online
09-09-2025,Delhi,South,E,P1,55460,123,Retail
19-02-2026,Chennai,South,C,P6,5960,218,Retail
02-10-2025,Mumbai,West,C,P2,46177,133,Online
21-03-2026,Bangalore,South,B,P6,63273,60,Retail
30-12-2025,Chennai,West,C,P1,36075,158,Online
01-07-2025,Mumbai,South,A,P4,28430,66,Wholesale
16-06-2025,Delhi,South,E,P1,32536,472,Online
01-04-2025,Chennai,North,D,P2,29609,361,Retail
21-07-2025,Mumbai,North,E,P2,38420,144,Retail
12-12-2025,Bangalore,West,B,P2,16419,210,Online
19-01-2025,Bangalore,South,C,P2,51439,332,Online
08-02-2025,Mumbai,North,C,P5,11033,90,Online
06-05-2025,Chennai,North,A,P2,46603,12,Wholesale
27-03-2026,Delhi,North,C,P4,53136,26,Retail
22-06-2025,Mumbai,South,B,P1,71665,324,Wholesale
21-05-2025,Delhi,West,B,P3,34571,251,Retail
30-08-2025,Bangalore,South,D,P3,60203,242,Wholesale
08-08-2025,Mumbai,South,E,P5,21582,27,Online
06-05-2025,Bangalore,North,E,P3,53109,53,Wholesale
27-02-2025,Delhi,South,E,P2,40755,343,Online
28-05-2025,Delhi,South,D,P3,30806,85,Retail
21-04-2026,Mumbai,North,D,P4,24312,176,Online
01-04-2026,Mumbai,North,D,P6,99804,293,Retail
13-11-2025,Mumbai,South,A,P2,46877,482,Retail
18-01-2026,Bangalore,North,D,P3,23924,45,Online
27-12-2025,Delhi,West,C,P2,82791,203,Retail
27-02-2026,Delhi,West,A,P5,9111,131,Retail
01-01-2025,Bangalore,West,C,P4,70420,390,Retail
22-01-2026,Mumbai,West,E,P1,21022,462,Wholesale
06-04-2026,Chennai,West,B,P6,19927,390,Wholesale
14-12-2025,Mumbai,North,E,P2,41467,77,Retail
09-07-2025,Chennai,North,D,P4,92499,157,Wholesale
10-07-2025,Chennai,West,B,P5,29583,161,Wholesale
04-01-2026,Bangalore,West,E,P5,29876,17,Online
13-02-2026,Delhi,West,A,P4,77274,441,Online
08-11-2025,Delhi,North,D,P3,74919,267,Retail
21-02-2026,Delhi,North,E,P4,43786,123,Online
26-02-2026,Delhi,South,B,P3,14435,322,Retail
27-04-2025,Bangalore,South,C,P3,16485,290,Retail
14-05-2025,Chennai,South,E,P4,48296,223,Online
27-02-2025,Delhi,South,A,P5,56533,400,Online
13-02-2025,Chennai,North,B,P1,14559,236,Online
22-06-2025,Bangalore,North,E,P1,80668,425,Retail
09-06-2025,Mumbai,North,C,P4,50376,124,Retail
22-06-2025,Bangalore,North,D,P2,8356,293,Wholesale
13-11-2025,Delhi,West,D,P4,34540,150,Retail
30-10-2025,Mumbai,South,D,P1,75973,430,Online
29-05-2025,Bangalore,North,B,P6,52818,35,Retail
21-03-2025,Bangalore,North,C,P4,35392,391,Online
09-01-2026,Chennai,South,C,P6,74659,306,Online
01-08-2025,Bangalore,North,E,P6,49217,373,Retail
22-07-2025,Mumbai,West,D,P6,70688,15,Online
09-09-2025,Bangalore,North,B,P5,99823,388,Retail
17-08-2025,Delhi,South,D,P1,53681,344,Online
13-06-2025,Chennai,West,D,P1,1872,269,Retail
15-08-2025,Mumbai,West,E,P1,15730,29,Wholesale
27-05-2025,Mumbai,South,E,P5,67493,306,Retail
20-01-2025,Bangalore,South,E,P1,64614,16,Online
17-03-2026,Delhi,West,A,P2,94700,1,Online
06-02-2026,Chennai,North,A,P1,85951,34,Retail
16-02-2025,Mumbai,South,B,P4,21812,354,Online
21-08-2025,Chennai,West,B,P2,41759,464,Wholesale
01-11-2025,Bangalore,South,E,P3,16395,480,Retail
14-01-2025,Delhi,North,C,P1,20610,104,Wholesale
23-05-2025,Bangalore,North,B,P3,1909,289,Wholesale
19-02-2026,Chennai,West,A,P3,84880,143,Retail
01-01-2025,Bangalore,North,A,P5,89181,465,Wholesale
08-01-2026,Chennai,North,D,P4,63785,186,Online
23-02-2025,Mumbai,North,E,P6,28914,337,Wholesale
09-01-2026,Mumbai,South,C,P4,18769,291,Online
16-09-2025,Bangalore,West,E,P3,81356,181,Wholesale
24-05-2025,Mumbai,West,A,P5,18199,413,Retail
16-04-2026,Chennai,West,C,P2,55501,376,Online
17-03-2026,Mumbai,North,B,P1,47476,204,Wholesale
04-04-2026,Delhi,South,D,P6,4784,58,Online
12-01-2025,Delhi,West,A,P2,81282,485,Retail
26-11-2025,Bangalore,South,D,P1,17705,77,Online
12-08-2025,Bangalore,West,E,P3,38166,149,Online
29-09-2025,Bangalore,North,C,P5,25026,39,Online
01-04-2026,Bangalore,West,E,P5,19955,1,Wholesale
24-12-2025,Chennai,West,D,P6,73130,49,Wholesale
05-04-2026,Chennai,North,A,P6,48641,333,Online
12-02-2026,Delhi,North,D,P4,66230,299,Retail
05-06-2025,Chennai,West,A,P6,9602,369,Online
08-01-2026,Mumbai,South,D,P4,45530,344,Online
08-01-2025,Delhi,North,E,P2,97364,88,Wholesale
02-05-2025,Bangalore,West,D,P6,41098,333,Online
14-12-2025,Bangalore,North,B,P4,30822,356,Online
13-06-2025,Chennai,South,E,P1,10015,389,Retail
31-03-2025,Delhi,West,D,P5,66279,439,Retail
16-05-2025,Chennai,West,D,P5,36268,334,Online
05-07-2025,Chennai,South,C,P3,81042,464,Online
12-11-2025,Chennai,South,E,P3,16568,70,Retail
27-06-2025,Delhi,West,C,P6,52961,386,Retail
28-01-2025,Bangalore,South,E,P6,77114,365,Online
08-08-2025,Mumbai,South,A,P2,52027,247,Online
23-12-2025,Bangalore,West,E,P3,37922,498,Online
10-02-2025,Delhi,North,E,P1,72638,324,Wholesale
16-08-2025,Bangalore,South,D,P4,86259,63,Retail
11-07-2025,Bangalore,North,B,P4,93639,80,Retail
15-02-2026,Mumbai,North,E,P2,75396,356,Wholesale
23-03-2026,Bangalore,North,C,P4,12780,240,Retail
25-05-2025,Bangalore,South,B,P5,32664,85,Wholesale
20-07-2025,Bangalore,West,E,P4,73127,81,Retail
21-02-2026,Chennai,West,B,P3,85850,67,Online
31-07-2025,Delhi,West,A,P5,27177,88,Wholesale
06-04-2026,Delhi,West,B,P3,55405,454,Wholesale
08-08-2025,Mumbai,West,A,P3,52298,339,Online
28-08-2025,Chennai,West,B,P2,86262,98,Wholesale
17-02-2026,Chennai,North,B,P2,59416,470,Retail
