sales_id,Date,Territory,territory_key,Region,region_key,Category,Product,Value,Volume,Customer_Segment,customer_segment_key
SALE-000333,21-04-2026,Bangalore,1,South,2,A,P4,75730,328,Wholesale,3
SALE-000334,17-03-2026,Delhi,3,North,1,D,P4,46614,240,Wholesale,3
SALE-000335,18-04-2026,Chennai,2,West,3,B,P3,24422,216,Wholesale,3
SALE-000336,10-03-2026,Mumbai,4,South,2,E,P1,37941,120,Online,1
SALE-000337,31-05-2025,Bangalore,1,West,3,D,P6,28495,276,Online,1
SALE-000338,19-02-2026,Delhi,3,South,2,C,P2,84828,355,Retail,2
SALE-000339,23-04-2026,Mumbai,4,West,3,D,P1,66896,134,Online,1
SALE-000340,25-10-2025,Bangalore,1,North,1,A,P4,47870,325,Retail,2
SALE-000341,09-04-2025,Bangalore,1,South,2,E,P2,91172,458,Retail,2
SALE-000342,20-09-2025,Delhi,3,West,3,E,P3,54254,373,Wholesale,3
SALE-000343,09-09-2025,Mumbai,4,North,1,C,P2,18678,220,Online,1
SALE-000344,24-05-2025,Delhi,3,South,2,E,P2,61238,128,Online,1
SALE-000345,12-12-2025,Bangalore,1,South,2,B,P1,54768,268,Retail,2
SALE-000346,22-04-2025,Bangalore,1,West,3,E,P4,99516,117,Wholesale,3
SALE-000347,01-03-2025,Chennai,2,North,1,C,P4,10380,399,Retail,2
SALE-000348,04-01-2026,Bangalore,1,West,3,E,P4,40738,451,Retail,2
SALE-000349,02-01-2025,Bangalore,1,South,2,D,P5,26243,87,Retail,2
SALE-000350,20-01-2026,Mumbai,4,West,3,A,P3,93523,63,Online,1
SALE-000351,31-10-2025,Mumbai,4,West,3,D,P1,44022,373,Online,1
SALE-000352,11-09-2025,Chennai,2,North,1,B,P4,86109,420,Online,1
SALE-000353,20-05-2025,Chennai,2,North,1,B,P2,70719,7,Wholesale,3
SALE-000354,29-03-2026,Chennai,2,South,2,A,P5,55787,257,Online,1
SALE-000355,06-02-2025,Delhi,3,North,1,A,P3,50902,328,Wholesale,3
SALE-000356,09-06-2025,Delhi,3,West,3,A,P4,16473,219,Wholesale,3
SALE-000357,09-01-2025,Chennai,2,South,2,A,P5,36042,433,Online,1
SALE-000358,21-08-2025,Delhi,3,North,1,E,P3,78454,150,Online,1
SALE-000359,09-04-2025,Bangalore,1,West,3,D,P6,51419,308,Wholesale,3
SALE-000360,27-05-2025,Chennai,2,West,3,B,P6,83340,351,Online,1
SALE-000361,31-10-2025,Chennai,2,South,2,E,P2,78825,43,Retail,2
SALE-000362,27-07-2025,Delhi,3,South,2,A,P5,35151,295,Wholesale,3
SALE-000363,11-05-2025,Mumbai,4,North,1,C,P1,63075,203,Online,1
SALE-000364,08-02-2026,Chennai,2,North,1,C,P3,13100,171,Wholesale,3
SALE-000365,01-06-2025,Delhi,3,North,1,D,P5,6590,438,Wholesale,3
SALE-000366,23-02-2025,Delhi,3,North,1,B,P5,88752,149,Online,1
SALE-000367,30-04-2025,Mumbai,4,South,2,B,P3,30251,117,Online,1
SALE-000368,10-06-2025,Chennai,2,West,3,D,P5,33914,15,Wholesale,3
SALE-000369,12-02-2026,Mumbai,4,West,3,A,P5,63727,348,Online,1
SALE-000370,26-04-2025,Bangalore,1,North,1,A,P3,16134,166,Online,1
SALE-000371,16-03-2025,Mumbai,4,South,2,B,P2,13045,379,Wholesale,3
SALE-000372,23-04-2025,Mumbai,4,North,1,B,P6,16388,279,Retail,2
SALE-000373,01-04-2026,Delhi,3,North,1,B,P1,49740,91,Online,1
SALE-000374,24-02-2026,Mumbai,4,South,2,A,P3,33187,211,Retail,2
SALE-000375,26-02-2026,Bangalore,1,West,3,C,P4,98627,237,Retail,2
SALE-000376,14-04-2025,Delhi,3,West,3,D,P5,37652,336,Retail,2
SALE-000377,06-12-2025,Bangalore,1,North,1,D,P1,67889,204,Retail,2
SALE-000378,11-09-2025,Mumbai,4,South,2,E,P1,22557,307,Online,1
SALE-000379,15-08-2025,Bangalore,1,West,3,E,P3,70420,279,Retail,2
SALE-000380,22-04-2025,Bangalore,1,West,3,C,P4,9962,179,Wholesale,3
SALE-000381,18-04-2026,Mumbai,4,South,2,B,P4,35891,455,Online,1
SALE-000382,09-04-2025,Mumbai,4,South,2,C,P2,77067,370,Online,1
SALE-000383,02-06-2025,Delhi,3,West,3,E,P4,37229,248,Retail,2
SALE-000384,15-12-2025,Delhi,3,North,1,E,P6,96179,46,Online,1
SALE-000385,06-02-2026,Chennai,2,North,1,D,P3,84693,249,Retail,2
SALE-000386,19-01-2026,Delhi,3,West,3,C,P1,95248,238,Retail,2
SALE-000387,01-01-2026,Mumbai,4,North,1,A,P1,47919,246,Online,1
SALE-000388,04-12-2025,Bangalore,1,North,1,E,P4,17296,94,Wholesale,3
SALE-000389,13-07-2025,Bangalore,1,South,2,D,P5,51892,317,Online,1
SALE-000390,06-11-2025,Delhi,3,South,2,B,P6,21925,400,Online,1
SALE-000391,12-06-2025,Delhi,3,South,2,C,P2,97362,370,Online,1
SALE-000392,27-07-2025,Mumbai,4,North,1,E,P4,50544,60,Wholesale,3
SALE-000393,21-03-2026,Bangalore,1,South,2,A,P6,92785,416,Online,1
SALE-000394,18-06-2025,Chennai,2,South,2,E,P3,17424,169,Online,1
SALE-000395,10-06-2025,Chennai,2,West,3,A,P2,41628,444,Online,1
SALE-000396,09-03-2025,Delhi,3,South,2,C,P6,63467,405,Online,1
SALE-000397,16-10-2025,Chennai,2,West,3,A,P4,17944,254,Online,1
SALE-000398,02-02-2026,Mumbai,4,North,1,A,P2,79921,452,Wholesale,3
SALE-000399,04-10-2025,Chennai,2,South,2,D,P5,76823,7,Online,1
SALE-000400,31-10-2025,Delhi,3,West,3,C,P3,59979,475,Online,1
SALE-000401,08-02-2026,Mumbai,4,West,3,E,P4,56784,235,Retail,2
SALE-000402,19-01-2026,Bangalore,1,West,3,B,P1,13737,326,Online,1
SALE-000403,27-01-2026,Mumbai,4,North,1,C,P3,63226,276,Retail,2
SALE-000404,15-05-2025,Delhi,3,South,2,C,P5,65199,172,Online,1
SALE-000405,14-07-2025,Delhi,3,North,1,B,P6,57025,300,Online,1
SALE-000406,05-02-2026,Chennai,2,West,3,E,P5,20069,140,Online,1
SALE-000407,08-05-2025,Chennai,2,North,1,D,P1,53914,59,Retail,2
SALE-000408,02-02-2025,Bangalore,1,North,1,E,P3,7371,462,Wholesale,3
SALE-000409,25-06-2025,Bangalore,1,West,3,B,P4,3314,234,Wholesale,3
SALE-000410,05-04-2026,Delhi,3,South,2,E,P1,4835,162,Wholesale,3
SALE-000411,19-03-2026,Delhi,3,South,2,C,P4,36260,244,Online,1
SALE-000412,06-01-2026,Delhi,3,North,1,D,P2,64185,300,Wholesale,3
SALE-000413,15-04-2026,Bangalore,1,South,2,A,P4,79992,81,Wholesale,3
SALE-000414,10-01-2026,Delhi,3,West,3,E,P2,3632,296,Retail,2
SALE-000415,22-01-2025,Bangalore,1,South,2,A,P4,35383,468,Wholesale,3
SALE-000416,26-08-2025,Delhi,3,North,1,D,P2,34799,130,Online,1
SALE-000417,07-06-2025,Mumbai,4,West,3,A,P3,84112,189,Online,1
SALE-000418,07-02-2025,Mumbai,4,West,3,E,P5,96129,21,Online,1
SALE-000419,18-08-2025,Delhi,3,West,3,B,P3,48108,140,Retail,2
SALE-000420,31-12-2025,Mumbai,4,North,1,C,P1,64812,252,Online,1
SALE-000421,20-02-2025,Bangalore,1,North,1,C,P3,85119,461,Retail,2
SALE-000422,14-03-2026,Chennai,2,South,2,A,P3,63797,449,Online,1
SALE-000423,21-09-2025,Mumbai,4,North,1,C,P5,50532,466,Online,1
SALE-000424,10-10-2025,Chennai,2,West,3,C,P6,8587,78,Retail,2
SALE-000425,27-01-2025,Mumbai,4,North,1,B,P3,12224,223,Wholesale,3
SALE-000426,14-08-2025,Bangalore,1,North,1,A,P1,73592,88,Retail,2
SALE-000427,04-10-2025,Mumbai,4,South,2,B,P3,21223,140,Retail,2
SALE-000428,13-10-2025,Mumbai,4,West,3,B,P3,63917,308,Online,1
SALE-000429,07-04-2025,Delhi,3,South,2,D,P3,2350,217,Retail,2
SALE-000430,11-10-2025,Chennai,2,South,2,A,P3,92565,228,Retail,2
SALE-000431,02-01-2026,Chennai,2,South,2,B,P5,71222,14,Online,1
SALE-000432,24-03-2026,Bangalore,1,West,3,E,P5,48685,402,Online,1
SALE-000433,29-03-2026,Bangalore,1,South,2,C,P1,16647,152,Wholesale,3
SALE-000434,13-11-2025,Chennai,2,West,3,A,P6,20515,154,Retail,2
SALE-000435,31-10-2025,Delhi,3,South,2,D,P1,34919,478,Wholesale,3
SALE-000436,27-05-2025,Delhi,3,South,2,B,P1,92518,445,Wholesale,3
SALE-000437,04-01-2025,Chennai,2,West,3,E,P6,67729,196,Wholesale,3
SALE-000438,04-02-2025,Mumbai,4,North,1,C,P3,17935,64,Online,1
SALE-000439,11-07-2025,Chennai,2,South,2,C,P6,75778,168,Retail,2
SALE-000440,18-02-2025,Mumbai,4,North,1,E,P4,98895,157,Wholesale,3
SALE-000441,17-01-2025,Chennai,2,South,2,A,P3,40356,146,Online,1
SALE-000442,21-06-2025,Mumbai,4,North,1,C,P4,82534,196,Online,1
SALE-000443,08-08-2025,Delhi,3,North,1,C,P1,96164,315,Retail,2
SALE-000444,07-06-2025,Chennai,2,North,1,C,P3,56247,123,Wholesale,3
SALE-000445,22-04-2026,Bangalore,1,North,1,B,P6,20763,97,Online,1
SALE-000446,15-02-2025,Mumbai,4,North,1,B,P6,60110,440,Wholesale,3
SALE-000447,08-01-2026,Delhi,3,West,3,C,P6,22887,486,Retail,2
SALE-000448,06-01-2025,Bangalore,1,North,1,D,P6,34020,365,Wholesale,3
SALE-000449,09-04-2025,Delhi,3,West,3,C,P1,65321,66,Online,1
SALE-000450,15-01-2026,Mumbai,4,South,2,A,P5,38851,371,Wholesale,3
SALE-000451,21-08-2025,Chennai,2,West,3,D,P1,40558,268,Online,1
SALE-000452,06-02-2025,Delhi,3,North,1,A,P3,91290,278,Wholesale,3
SALE-000453,07-10-2025,Chennai,2,West,3,E,P5,31078,446,Retail,2
SALE-000454,15-12-2025,Chennai,2,North,1,E,P6,64089,410,Retail,2
SALE-000455,29-10-2025,Delhi,3,West,3,B,P5,42216,142,Online,1
SALE-000456,30-06-2025,Delhi,3,South,2,B,P4,14777,265,Retail,2
SALE-000457,05-04-2025,Delhi,3,North,1,B,P2,79580,202,Retail,2
SALE-000458,09-04-2025,Chennai,2,North,1,E,P5,11928,263,Wholesale,3
SALE-000459,07-07-2025,Bangalore,1,West,3,A,P2,73211,361,Wholesale,3
SALE-000460,26-04-2025,Mumbai,4,West,3,D,P1,97610,431,Wholesale,3
SALE-000461,10-07-2025,Bangalore,1,West,3,B,P1,64217,186,Wholesale,3
SALE-000462,10-09-2025,Chennai,2,West,3,E,P5,17359,276,Wholesale,3
SALE-000463,14-04-2026,Delhi,3,West,3,B,P4,90688,79,Retail,2
SALE-000464,20-02-2026,Delhi,3,North,1,C,P1,80330,440,Retail,2
SALE-000465,16-04-2026,Mumbai,4,South,2,D,P2,73463,427,Online,1
SALE-000466,10-06-2025,Mumbai,4,West,3,A,P5,73367,370,Wholesale,3
SALE-000467,13-09-2025,Bangalore,1,North,1,B,P5,4039,354,Online,1
SALE-000468,19-11-2025,Bangalore,1,South,2,C,P4,69918,444,Wholesale,3
SALE-000469,08-05-2025,Mumbai,4,South,2,C,P5,91859,180,Wholesale,3
SALE-000470,18-01-2025,Chennai,2,West,3,D,P3,41603,115,Retail,2
SALE-000471,08-10-2025,Bangalore,1,North,1,E,P2,11952,216,Wholesale,3
SALE-000472,11-08-2025,Delhi,3,North,1,E,P6,64185,194,Wholesale,3
SALE-000473,23-02-2025,Delhi,3,North,1,B,P3,36478,20,Retail,2
SALE-000474,27-02-2025,Chennai,2,North,1,B,P3,19876,397,Wholesale,3
SALE-000475,19-11-2025,Mumbai,4,North,1,E,P2,33863,281,Retail,2
SALE-000476,26-12-2025,Bangalore,1,South,2,A,P5,30386,121,Wholesale,3
SALE-000477,23-06-2025,Delhi,3,South,2,A,P5,66779,36,Retail,2
SALE-000478,07-10-2025,Mumbai,4,South,2,C,P3,29284,3,Online,1
SALE-000479,24-04-2025,Bangalore,1,North,1,D,P6,75265,47,Wholesale,3
SALE-000480,15-10-2025,Chennai,2,South,2,A,P2,94578,140,Online,1
SALE-000481,07-03-2026,Delhi,3,South,2,B,P1,5371,188,Wholesale,3
SALE-000482,08-12-2025,Chennai,2,West,3,A,P2,68371,225,Wholesale,3
SALE-000483,31-05-2025,Chennai,2,South,2,D,P6,4857,284,Online,1
SALE-000484,26-03-2026,Chennai,2,West,3,B,P3,41035,75,Online,1
SALE-000485,07-05-2025,Bangalore,1,North,1,D,P2,14827,81,Retail,2
SALE-000486,04-06-2025,Chennai,2,North,1,E,P2,78524,232,Wholesale,3
SALE-000487,21-01-2026,Bangalore,1,North,1,D,P1,96321,398,Online,1
SALE-000488,19-04-2026,Bangalore,1,North,1,D,P4,92789,31,Wholesale,3
SALE-000489,30-09-2025,Chennai,2,South,2,D,P4,6977,249,Retail,2
SALE-000490,14-04-2025,Chennai,2,West,3,B,P1,34369,197,Online,1
SALE-000491,21-02-2026,Mumbai,4,North,1,D,P2,89104,111,Retail,2
SALE-000492,28-01-2026,Delhi,3,North,1,D,P3,40886,194,Wholesale,3
SALE-000493,26-10-2025,Mumbai,4,West,3,C,P1,97858,316,Retail,2
SALE-000494,03-09-2025,Delhi,3,West,3,B,P4,53664,359,Retail,2
SALE-000495,25-06-2025,Delhi,3,West,3,D,P6,57790,77,Retail,2
SALE-000496,08-02-2025,Mumbai,4,West,3,A,P4,62973,20,Retail,2
SALE-000497,22-04-2026,Mumbai,4,West,3,D,P1,7793,11,Wholesale,3
SALE-000498,19-06-2025,Delhi,3,South,2,A,P2,58284,462,Retail,2
SALE-000499,04-09-2025,Delhi,3,West,3,E,P5,43033,362,Retail,2
SALE-000500,26-01-2025,Delhi,3,South,2,E,P3,84555,132,Retail,2
SALE-000501,21-12-2025,Bangalore,1,West,3,B,P5,58615,180,Retail,2
SALE-000502,02-11-2025,Delhi,3,West,3,B,P3,72647,47,Retail,2
SALE-000503,13-02-2026,Chennai,2,North,1,E,P5,25458,122,Retail,2
SALE-000504,12-02-2026,Chennai,2,North,1,B,P5,70478,451,Wholesale,3
SALE-000505,13-01-2025,Chennai,2,North,1,A,P3,76234,139,Retail,2
SALE-000506,12-11-2025,Mumbai,4,North,1,A,P6,57259,372,Wholesale,3
SALE-000507,26-01-2026,Mumbai,4,North,1,C,P3,72126,50,Retail,2
SALE-000508,09-11-2025,Mumbai,4,North,1,B,P4,13610,217,Wholesale,3
SALE-000509,05-02-2025,Delhi,3,West,3,B,P2,66728,407,Online,1
SALE-000510,22-06-2025,Chennai,2,West,3,C,P2,99811,209,Wholesale,3
SALE-000511,20-01-2025,Delhi,3,North,1,D,P4,65800,446,Online,1
SALE-000512,17-11-2025,Bangalore,1,North,1,A,P6,41246,53,Online,1
SALE-000513,21-09-2025,Bangalore,1,North,1,D,P5,70535,351,Wholesale,3
SALE-000514,04-02-2026,Mumbai,4,West,3,C,P6,57876,142,Online,1
SALE-000515,22-05-2025,Bangalore,1,North,1,B,P6,40198,303,Online,1
SALE-000516,05-04-2026,Chennai,2,North,1,D,P3,20924,18,Online,1
SALE-000517,06-01-2026,Bangalore,1,West,3,B,P1,2658,323,Retail,2
SALE-000518,16-04-2026,Mumbai,4,West,3,C,P5,3135,109,Retail,2
SALE-000519,23-05-2025,Delhi,3,South,2,E,P2,29809,227,Wholesale,3
SALE-000520,02-04-2025,Bangalore,1,North,1,B,P3,39661,253,Wholesale,3
SALE-000521,20-12-2025,Chennai,2,West,3,D,P4,53955,103,Retail,2
SALE-000522,18-11-2025,Chennai,2,South,2,D,P6,82536,467,Wholesale,3
SALE-000523,15-10-2025,Chennai,2,West,3,C,P5,37601,407,Wholesale,3
SALE-000524,03-08-2025,Delhi,3,South,2,D,P1,32598,95,Retail,2
SALE-000525,23-03-2026,Chennai,2,South,2,A,P5,80211,444,Retail,2
SALE-000526,08-12-2025,Mumbai,4,North,1,B,P4,52017,187,Retail,2
SALE-000527,20-02-2025,Mumbai,4,North,1,A,P1,12165,344,Retail,2
SALE-000528,02-06-2025,Chennai,2,South,2,C,P5,10038,50,Online,1
SALE-000529,05-07-2025,Bangalore,1,North,1,A,P4,14773,189,Retail,2
SALE-000530,04-03-2025,Chennai,2,West,3,A,P5,36671,145,Retail,2
SALE-000531,09-07-2025,Mumbai,4,West,3,B,P3,71718,124,Retail,2
SALE-000532,05-05-2025,Mumbai,4,South,2,B,P5,75825,54,Retail,2
SALE-000533,30-05-2025,Mumbai,4,South,2,E,P6,6593,347,Retail,2
SALE-000534,10-11-2025,Bangalore,1,West,3,A,P4,32101,265,Online,1
SALE-000535,27-02-2025,Bangalore,1,West,3,B,P2,53243,160,Retail,2
SALE-000536,08-12-2025,Bangalore,1,South,2,A,P4,10244,462,Online,1
SALE-000537,01-11-2025,Mumbai,4,West,3,A,P5,3753,278,Online,1
SALE-000538,29-06-2025,Delhi,3,West,3,C,P3,35497,296,Online,1
SALE-000539,19-06-2025,Chennai,2,South,2,C,P2,38685,334,Wholesale,3
SALE-000540,22-11-2025,Chennai,2,North,1,A,P6,4928,357,Online,1
SALE-000541,28-09-2025,Mumbai,4,West,3,C,P4,67833,248,Retail,2
SALE-000542,23-02-2025,Bangalore,1,North,1,B,P2,76500,308,Retail,2
SALE-000543,20-03-2026,Delhi,3,North,1,A,P3,35055,462,Wholesale,3
SALE-000544,11-04-2025,Delhi,3,West,3,C,P6,65237,156,Retail,2
SALE-000545,21-09-2025,Bangalore,1,North,1,B,P1,24602,428,Online,1
SALE-000546,22-02-2025,Chennai,2,South,2,A,P2,32863,438,Online,1
SALE-000547,01-03-2025,Chennai,2,West,3,A,P4,40780,360,Online,1
SALE-000548,18-04-2025,Delhi,3,West,3,C,P3,53689,225,Online,1
SALE-000549,05-01-2025,Delhi,3,North,1,B,P4,44657,304,Wholesale,3
SALE-000550,13-04-2025,Bangalore,1,West,3,A,P3,80503,22,Online,1
SALE-000551,15-07-2025,Chennai,2,West,3,A,P4,58976,360,Retail,2
SALE-000552,19-09-2025,Delhi,3,North,1,E,P3,25113,229,Retail,2
SALE-000553,31-12-2025,Chennai,2,North,1,A,P5,45777,163,Online,1
SALE-000554,25-04-2026,Delhi,3,West,3,E,P4,30237,301,Wholesale,3
SALE-000555,07-01-2026,Bangalore,1,West,3,E,P3,97043,284,Wholesale,3
SALE-000556,16-12-2025,Chennai,2,South,2,B,P1,87340,485,Online,1
SALE-000557,16-02-2025,Delhi,3,South,2,D,P3,66758,67,Online,1
SALE-000558,21-12-2025,Delhi,3,West,3,E,P1,22267,86,Online,1
SALE-000559,07-11-2025,Delhi,3,West,3,B,P6,99342,494,Retail,2
SALE-000560,28-02-2026,Delhi,3,South,2,C,P2,60138,38,Retail,2
SALE-000561,04-11-2025,Bangalore,1,North,1,E,P3,34538,181,Wholesale,3
SALE-000562,24-05-2025,Chennai,2,West,3,D,P2,12166,103,Retail,2
SALE-000563,26-09-2025,Chennai,2,South,2,C,P2,4334,87,Wholesale,3
SALE-000564,05-01-2026,Mumbai,4,South,2,E,P5,39298,6,Wholesale,3
SALE-000565,04-05-2025,Chennai,2,West,3,E,P6,63449,142,Wholesale,3
SALE-000566,16-04-2025,Mumbai,4,West,3,D,P3,59048,470,Retail,2
SALE-000567,07-06-2025,Delhi,3,South,2,A,P5,13869,36,Retail,2
SALE-000568,27-05-2025,Bangalore,1,West,3,D,P6,88507,468,Wholesale,3
SALE-000569,25-05-2025,Bangalore,1,North,1,B,P5,54355,307,Wholesale,3
SALE-000570,30-04-2025,Delhi,3,West,3,B,P2,34978,490,Online,1
SALE-000571,15-11-2025,Mumbai,4,South,2,D,P4,7401,343,Wholesale,3
SALE-000572,02-10-2025,Delhi,3,South,2,D,P2,34531,77,Wholesale,3
SALE-000573,02-04-2025,Bangalore,1,West,3,D,P6,50070,44,Online,1
SALE-000574,27-02-2025,Bangalore,1,South,2,D,P6,66887,238,Wholesale,3
SALE-000575,15-03-2026,Chennai,2,North,1,D,P2,31202,45,Retail,2
SALE-000576,12-12-2025,Mumbai,4,West,3,E,P6,75003,371,Retail,2
SALE-000577,17-08-2025,Chennai,2,West,3,C,P1,37323,457,Wholesale,3
SALE-000578,19-04-2026,Bangalore,1,South,2,B,P4,75010,112,Online,1
SALE-000579,27-04-2025,Bangalore,1,North,1,B,P2,53819,425,Online,1
SALE-000580,14-11-2025,Chennai,2,West,3,C,P4,44794,262,Retail,2
SALE-000581,06-10-2025,Chennai,2,South,2,D,P1,10910,110,Retail,2
SALE-000582,07-05-2025,Bangalore,1,West,3,C,P4,34086,348,Online,1
SALE-000583,28-01-2026,Chennai,2,North,1,D,P3,90642,391,Wholesale,3
SALE-000584,31-01-2026,Chennai,2,South,2,B,P1,95675,211,Wholesale,3
SALE-000585,09-05-2025,Mumbai,4,West,3,A,P4,5470,351,Wholesale,3
SALE-000586,27-02-2025,Bangalore,1,South,2,B,P5,45747,227,Wholesale,3
SALE-000587,02-05-2025,Delhi,3,South,2,B,P4,64087,349,Online,1
SALE-000588,01-01-2025,Mumbai,4,North,1,A,P1,94373,47,Online,1
SALE-000589,27-08-2025,Delhi,3,North,1,C,P5,96305,492,Online,1
SALE-000590,17-10-2025,Chennai,2,West,3,E,P6,51676,417,Wholesale,3
SALE-000591,06-04-2025,Chennai,2,South,2,D,P4,35494,363,Wholesale,3
SALE-000592,06-05-2025,Delhi,3,South,2,D,P4,73331,22,Retail,2
SALE-000593,28-04-2025,Chennai,2,South,2,B,P1,7758,67,Online,1
SALE-000594,17-02-2025,Chennai,2,West,3,A,P5,5809,241,Online,1
SALE-000595,30-03-2025,Mumbai,4,North,1,B,P5,34007,205,Wholesale,3
SALE-000596,25-08-2025,Delhi,3,North,1,B,P4,17994,104,Wholesale,3
SALE-000597,08-01-2026,Mumbai,4,South,2,C,P6,13523,13,Wholesale,3
SALE-000598,20-01-2026,Delhi,3,West,3,D,P3,98511,488,Wholesale,3
SALE-000599,29-09-2025,Mumbai,4,South,2,E,P1,83148,488,Online,1
SALE-000600,08-07-2025,Bangalore,1,North,1,A,P1,71544,312,Wholesale,3
SALE-000601,11-07-2025,Bangalore,1,South,2,E,P2,26884,77,Retail,2
SALE-000602,23-03-2026,Delhi,3,South,2,A,P5,94401,12,Wholesale,3
SALE-000603,10-03-2025,Bangalore,1,South,2,D,P5,67888,5,Retail,2
SALE-000604,05-10-2025,Mumbai,4,North,1,C,P2,86170,205,Retail,2
SALE-000605,15-12-2025,Delhi,3,West,3,E,P4,64614,439,Wholesale,3
SALE-000606,04-09-2025,Bangalore,1,South,2,A,P4,64435,127,Wholesale,3
SALE-000607,27-03-2026,Bangalore,1,North,1,B,P1,61650,332,Retail,2
SALE-000608,17-03-2025,Delhi,3,South,2,D,P4,30920,499,Wholesale,3
SALE-000609,03-06-2025,Bangalore,1,West,3,C,P3,67271,330,Retail,2
SALE-000610,24-05-2025,Bangalore,1,South,2,B,P3,86322,253,Retail,2
SALE-000611,11-03-2026,Delhi,3,West,3,C,P3,66532,15,Wholesale,3
SALE-000612,27-03-2025,Bangalore,1,North,1,A,P2,62468,66,Retail,2
SALE-000613,04-07-2025,Bangalore,1,West,3,B,P6,48290,294,Retail,2
SALE-000614,12-10-2025,Bangalore,1,West,3,C,P3,23279,208,Retail,2
SALE-000615,07-04-2026,Bangalore,1,North,1,D,P2,45824,225,Online,1
SALE-000616,08-08-2025,Chennai,2,West,3,E,P1,76924,98,Wholesale,3
SALE-000617,10-03-2025,Delhi,3,West,3,E,P1,4363,55,Wholesale,3
SALE-000618,16-02-2025,Chennai,2,North,1,B,P6,94916,217,Online,1
SALE-000619,04-04-2025,Chennai,2,West,3,D,P3,67713,439,Retail,2
SALE-000620,26-08-2025,Mumbai,4,West,3,D,P2,92939,303,Online,1
SALE-000621,22-03-2026,Chennai,2,South,2,C,P3,69581,218,Retail,2
SALE-000622,29-03-2026,Chennai,2,West,3,B,P6,42435,240,Wholesale,3
SALE-000623,23-07-2025,Mumbai,4,West,3,D,P6,29328,104,Wholesale,3
SALE-000624,04-02-2026,Bangalore,1,West,3,C,P4,99634,270,Wholesale,3
SALE-000625,06-08-2025,Bangalore,1,North,1,D,P2,88979,490,Retail,2
SALE-000626,19-04-2026,Chennai,2,West,3,B,P2,67003,143,Online,1
SALE-000627,08-03-2026,Mumbai,4,North,1,D,P2,19135,163,Online,1
SALE-000628,07-12-2025,Bangalore,1,North,1,D,P2,83606,486,Online,1
SALE-000629,08-02-2025,Mumbai,4,West,3,D,P4,5264,159,Retail,2
SALE-000630,10-04-2025,Delhi,3,West,3,E,P3,57588,418,Wholesale,3
SALE-000631,16-10-2025,Delhi,3,West,3,A,P1,27297,201,Wholesale,3
SALE-000632,11-09-2025,Delhi,3,West,3,B,P6,74665,263,Wholesale,3
SALE-000633,10-08-2025,Delhi,3,West,3,E,P5,98616,499,Wholesale,3
SALE-000634,23-12-2025,Chennai,2,West,3,A,P5,92889,294,Online,1
SALE-000635,23-01-2025,Delhi,3,West,3,D,P2,69793,383,Wholesale,3
SALE-000636,07-09-2025,Delhi,3,North,1,D,P2,73410,385,Wholesale,3
SALE-000637,10-01-2025,Mumbai,4,South,2,E,P1,59725,215,Wholesale,3
SALE-000638,03-09-2025,Bangalore,1,North,1,C,P5,6441,14,Wholesale,3
SALE-000639,21-11-2025,Mumbai,4,West,3,B,P2,74981,281,Retail,2
SALE-000640,10-04-2025,Chennai,2,South,2,A,P6,62600,117,Retail,2
SALE-000641,17-10-2025,Delhi,3,South,2,D,P6,96053,392,Online,1
SALE-000642,29-06-2025,Bangalore,1,West,3,B,P4,1026,424,Wholesale,3
SALE-000643,11-08-2025,Bangalore,1,West,3,D,P5,32025,262,Retail,2
SALE-000644,29-01-2026,Delhi,3,North,1,D,P4,11595,335,Online,1
SALE-000645,07-09-2025,Delhi,3,South,2,D,P1,34754,499,Retail,2
SALE-000646,27-05-2025,Chennai,2,South,2,B,P1,18997,20,Online,1
SALE-000647,18-03-2026,Chennai,2,West,3,E,P5,61878,81,Online,1
SALE-000648,06-04-2025,Delhi,3,West,3,B,P6,75906,96,Wholesale,3
SALE-000649,14-09-2025,Delhi,3,South,2,B,P3,75423,187,Online,1
SALE-000650,21-11-2025,Delhi,3,South,2,C,P5,16353,134,Wholesale,3
SALE-000651,04-01-2025,Delhi,3,West,3,C,P4,82786,167,Wholesale,3
SALE-000652,16-01-2025,Bangalore,1,West,3,E,P3,79151,476,Wholesale,3
SALE-000653,07-10-2025,Chennai,2,West,3,C,P4,7612,138,Online,1
SALE-000654,02-12-2025,Delhi,3,North,1,E,P4,80521,137,Online,1
SALE-000655,04-09-2025,Delhi,3,North,1,D,P4,53528,229,Online,1
SALE-000656,15-09-2025,Bangalore,1,West,3,D,P2,19139,162,Wholesale,3
SALE-000657,21-04-2026,Mumbai,4,North,1,B,P3,30399,205,Online,1
SALE-000658,19-01-2026,Delhi,3,South,2,D,P2,42616,311,Retail,2
SALE-000659,09-06-2025,Bangalore,1,South,2,C,P2,2272,331,Wholesale,3
SALE-000660,20-04-2026,Bangalore,1,West,3,A,P4,44379,75,Retail,2
SALE-000661,06-12-2025,Mumbai,4,South,2,B,P1,57063,350,Online,1
SALE-000662,01-06-2025,Chennai,2,South,2,E,P6,5005,476,Retail,2
SALE-000663,31-01-2026,Chennai,2,South,2,D,P5,83944,215,Retail,2
SALE-000664,27-06-2025,Chennai,2,South,2,B,P1,48781,189,Retail,2
SALE-000665,12-06-2025,Delhi,3,South,2,B,P4,85505,315,Wholesale,3
